"subject" "activity" "domain" "feature" "variable" "direction" "average"
"331" 4 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.0667432614143478
"332" 4 "STANDING" "f" "BodyAccJerk" "std()" "X" -0.752202422547826
"333" 4 "STANDING" "f" "BodyAccJerk" "std()" "Y" -0.717955887352174
"334" 4 "STANDING" "f" "BodyAccJerk" "std()" "Z" -0.888572248652174
"335" 4 "STANDING" "f" "BodyAccMag" "mean()" NA -0.706297967808696
"336" 4 "STANDING" "f" "BodyAccMag" "meanFreq()" NA 0.0690623427061739
"337" 4 "STANDING" "f" "BodyAccMag" "std()" NA -0.752967151617391
"338" 4 "STANDING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.740019407930435
"339" 4 "STANDING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.168236123840696
"340" 4 "STANDING" "f" "BodyBodyAccJerkMag" "std()" NA -0.757571817956522
"341" 4 "STANDING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.883859369434783
"342" 4 "STANDING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.125194439949565
"343" 4 "STANDING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.897583758347826
"344" 4 "STANDING" "f" "BodyBodyGyroMag" "mean()" NA -0.809291430826087
"345" 4 "STANDING" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.172585221170435
"346" 4 "STANDING" "f" "BodyBodyGyroMag" "std()" NA -0.792319103130435
"347" 4 "STANDING" "f" "BodyGyro" "mean()" "X" -0.746146181156522
"348" 4 "STANDING" "f" "BodyGyro" "mean()" "Y" -0.86888673
"349" 4 "STANDING" "f" "BodyGyro" "mean()" "Z" -0.755222676782609
"350" 4 "STANDING" "f" "BodyGyro" "meanFreq()" "X" -0.121473853430391
"351" 4 "STANDING" "f" "BodyGyro" "meanFreq()" "Y" -0.368578501827826
"352" 4 "STANDING" "f" "BodyGyro" "meanFreq()" "Z" -0.0377605921734783
"353" 4 "STANDING" "f" "BodyGyro" "std()" "X" -0.797239840256522
"354" 4 "STANDING" "f" "BodyGyro" "std()" "Y" -0.837731345304348
"355" 4 "STANDING" "f" "BodyGyro" "std()" "Z" -0.801731112652174
"356" 4 "STANDING" "t" "BodyAcc" "mean()" "X" 0.274804706269565
"357" 4 "STANDING" "t" "BodyAcc" "mean()" "Y" -0.0129853880308261
"358" 4 "STANDING" "t" "BodyAcc" "mean()" "Z" -0.105390061443478
"359" 4 "STANDING" "t" "BodyAcc" "std()" "X" -0.727483531531739
"360" 4 "STANDING" "t" "BodyAcc" "std()" "Y" -0.636189818846522
"361" 4 "STANDING" "t" "BodyAcc" "std()" "Z" -0.770093981521739
"362" 4 "STANDING" "t" "BodyAccJerk" "mean()" "X" 0.0793526696926087
"363" 4 "STANDING" "t" "BodyAccJerk" "mean()" "Y" -0.00174378580688261
"364" 4 "STANDING" "t" "BodyAccJerk" "mean()" "Z" -0.00879818509382609
"365" 4 "STANDING" "t" "BodyAccJerk" "std()" "X" -0.743464505665217
"366" 4 "STANDING" "t" "BodyAccJerk" "std()" "Y" -0.709988127986957
"367" 4 "STANDING" "t" "BodyAccJerk" "std()" "Z" -0.877199407347826
"368" 4 "STANDING" "t" "BodyAccJerkMag" "mean()" NA -0.75957880426087
"369" 4 "STANDING" "t" "BodyAccJerkMag" "std()" NA -0.746852521913044
"370" 4 "STANDING" "t" "BodyAccMag" "mean()" NA -0.682546319061304
"371" 4 "STANDING" "t" "BodyAccMag" "std()" NA -0.705454861278261
"372" 4 "STANDING" "t" "BodyGyro" "mean()" "X" -0.031080660126087
"373" 4 "STANDING" "t" "BodyGyro" "mean()" "Y" -0.0767269628026087
"374" 4 "STANDING" "t" "BodyGyro" "mean()" "Z" 0.0990570253634783
"375" 4 "STANDING" "t" "BodyGyro" "std()" "X" -0.784000472965217
"376" 4 "STANDING" "t" "BodyGyro" "std()" "Y" -0.847680387434783
"377" 4 "STANDING" "t" "BodyGyro" "std()" "Z" -0.772973401956522
"378" 4 "STANDING" "t" "BodyGyroJerk" "mean()" "X" -0.104708375420435
"379" 4 "STANDING" "t" "BodyGyroJerk" "mean()" "Y" -0.0415975150691304
"380" 4 "STANDING" "t" "BodyGyroJerk" "mean()" "Z" -0.0610267445426957
"381" 4 "STANDING" "t" "BodyGyroJerk" "std()" "X" -0.807283824913044
"382" 4 "STANDING" "t" "BodyGyroJerk" "std()" "Y" -0.922409330043478
"383" 4 "STANDING" "t" "BodyGyroJerk" "std()" "Z" -0.817392063869565
"384" 4 "STANDING" "t" "BodyGyroJerkMag" "mean()" NA -0.869407264695652
"385" 4 "STANDING" "t" "BodyGyroJerkMag" "std()" NA -0.886122729173913
"386" 4 "STANDING" "t" "BodyGyroMag" "mean()" NA -0.740631826869565
"387" 4 "STANDING" "t" "BodyGyroMag" "std()" NA -0.775247334013043
"388" 4 "STANDING" "t" "GravityAcc" "mean()" "X" 0.684713020826087
"389" 4 "STANDING" "t" "GravityAcc" "mean()" "Y" 0.138408788421064
"390" 4 "STANDING" "t" "GravityAcc" "mean()" "Z" 0.178759559052174
"391" 4 "STANDING" "t" "GravityAcc" "std()" "X" -0.964786981173913
"392" 4 "STANDING" "t" "GravityAcc" "std()" "Y" -0.942397919143478
"393" 4 "STANDING" "t" "GravityAcc" "std()" "Z" -0.938423148586957
"394" 4 "STANDING" "t" "GravityAccMag" "mean()" NA -0.682546319061304
"395" 4 "STANDING" "t" "GravityAccMag" "std()" NA -0.705454861278261
"396" 5 "STANDING" "f" "BodyAcc" "mean()" "X" -0.55123770513245
"397" 5 "STANDING" "f" "BodyAcc" "mean()" "Y" -0.440232431795033
"398" 5 "STANDING" "f" "BodyAcc" "mean()" "Z" -0.696171811490066
"399" 5 "STANDING" "f" "BodyAcc" "meanFreq()" "X" -0.226370689942053
"400" 5 "STANDING" "f" "BodyAcc" "meanFreq()" "Y" 0.0748636861897351
"401" 5 "STANDING" "f" "BodyAcc" "meanFreq()" "Z" 0.0062663175707947
"402" 5 "STANDING" "f" "BodyAcc" "std()" "X" -0.492829885748675
"403" 5 "STANDING" "f" "BodyAcc" "std()" "Y" -0.422162171100331
"404" 5 "STANDING" "f" "BodyAcc" "std()" "Z" -0.649351210748344
"405" 5 "STANDING" "f" "BodyAccJerk" "mean()" "X" -0.604769869438742
"406" 5 "STANDING" "f" "BodyAccJerk" "mean()" "Y" -0.550991969857417
"407" 5 "STANDING" "f" "BodyAccJerk" "mean()" "Z" -0.768762357980132
"408" 5 "STANDING" "f" "BodyAccJerk" "meanFreq()" "X" -0.10292084499106
"409" 5 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.27429092242043
"410" 5 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.163706246351656
"411" 5 "STANDING" "f" "BodyAccJerk" "std()" "X" -0.584013626983444
"412" 5 "STANDING" "f" "BodyAccJerk" "std()" "Y" -0.491500434303907
"413" 5 "STANDING" "f" "BodyAccJerk" "std()" "Z" -0.798835563807947
"414" 5 "STANDING" "f" "BodyAccMag" "mean()" NA -0.528503022745033
"415" 5 "STANDING" "f" "BodyAccMag" "meanFreq()" NA 0.0781455594845364
"416" 5 "STANDING" "f" "BodyAccMag" "std()" NA -0.594259529756954
"417" 5 "STANDING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.573176177044172
"418" 5 "STANDING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.131619298935099
"419" 5 "STANDING" "f" "BodyBodyAccJerkMag" "std()" NA -0.613485123609272
"420" 5 "STANDING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.748829309536424
"421" 5 "STANDING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0307564556565894
"422" 5 "STANDING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.735610602483444
"423" 5 "STANDING" "f" "BodyBodyGyroMag" "mean()" NA -0.677355755703311
"424" 5 "STANDING" "f" "BodyBodyGyroMag" "meanFreq()" NA 0.062219113935298
"425" 5 "STANDING" "f" "BodyBodyGyroMag" "std()" NA -0.715731148145695
"426" 5 "STANDING" "f" "BodyGyro" "mean()" "X" -0.632239300829801
"427" 5 "STANDING" "f" "BodyGyro" "mean()" "Y" -0.71706218781457
"428" 5 "STANDING" "f" "BodyGyro" "mean()" "Z" -0.537329127293278
"429" 5 "STANDING" "f" "BodyGyro" "meanFreq()" "X" -0.0381646986649007
"430" 5 "STANDING" "f" "BodyGyro" "meanFreq()" "Y" -0.0720666007195695
"431" 5 "STANDING" "f" "BodyGyro" "meanFreq()" "Z" 0.0744028987918874
"432" 5 "STANDING" "f" "BodyGyro" "std()" "X" -0.73573857718543
"433" 5 "STANDING" "f" "BodyGyro" "std()" "Y" -0.702290390960265
"434" 5 "STANDING" "f" "BodyGyro" "std()" "Z" -0.669353687483444
"435" 5 "STANDING" "t" "BodyAcc" "mean()" "X" 0.279177960301325
"436" 5 "STANDING" "t" "BodyAcc" "mean()" "Y" -0.0154833455336192
"437" 5 "STANDING" "t" "BodyAcc" "mean()" "Z" -0.105661736816887
"438" 5 "STANDING" "t" "BodyAcc" "std()" "X" -0.507691011391722
"439" 5 "STANDING" "t" "BodyAcc" "std()" "Y" -0.402724906078146
"440" 5 "STANDING" "t" "BodyAcc" "std()" "Z" -0.646443640175497
"441" 5 "STANDING" "t" "BodyAccJerk" "mean()" "X" 0.0841019899622517
"442" 5 "STANDING" "t" "BodyAccJerk" "mean()" "Y" 0.0017656830384106
"443" 5 "STANDING" "t" "BodyAccJerk" "mean()" "Z" -0.0029537113427351
"444" 5 "STANDING" "t" "BodyAccJerk" "std()" "X" -0.575890535679801
"445" 5 "STANDING" "t" "BodyAccJerk" "std()" "Y" -0.506544358609603
"446" 5 "STANDING" "t" "BodyAccJerk" "std()" "Z" -0.78456199486755
"447" 5 "STANDING" "t" "BodyAccJerkMag" "mean()" NA -0.589313870006622
"448" 5 "STANDING" "t" "BodyAccJerkMag" "std()" NA -0.589031268133113
"449" 5 "STANDING" "t" "BodyAccMag" "mean()" NA -0.460866415568709
"450" 5 "STANDING" "t" "BodyAccMag" "std()" NA -0.52162345171192
"451" 5 "STANDING" "t" "BodyGyro" "mean()" "X" -0.0294516873643046
"452" 5 "STANDING" "t" "BodyGyro" "mean()" "Y" -0.0774316445596026
"453" 5 "STANDING" "t" "BodyGyro" "mean()" "Z" 0.0866267116745033
"454" 5 "STANDING" "t" "BodyGyro" "std()" "X" -0.709955676983444
"455" 5 "STANDING" "t" "BodyGyro" "std()" "Y" -0.705638306688742
"456" 5 "STANDING" "t" "BodyGyro" "std()" "Z" -0.606589817380795
"457" 5 "STANDING" "t" "BodyGyroJerk" "mean()" "X" -0.103522877147351
"458" 5 "STANDING" "t" "BodyGyroJerk" "mean()" "Y" -0.0490624519374172
"459" 5 "STANDING" "t" "BodyGyroJerk" "mean()" "Z" -0.0506258160122517
"460" 5 "STANDING" "t" "BodyGyroJerk" "std()" "X" -0.662581310334437
"461" 5 "STANDING" "t" "BodyGyroJerk" "std()" "Y" -0.774114270364238
"462" 5 "STANDING" "t" "BodyGyroJerk" "std()" "Z" -0.564680771249007
"463" 5 "STANDING" "t" "BodyGyroJerkMag" "mean()" NA -0.707383517582782
"464" 5 "STANDING" "t" "BodyGyroJerkMag" "std()" NA -0.734187493344371
"465" 5 "STANDING" "t" "BodyGyroMag" "mean()" NA -0.602770284825828
"466" 5 "STANDING" "t" "BodyGyroMag" "std()" NA -0.664078383532781
"467" 5 "STANDING" "t" "GravityAcc" "mean()" "X" 0.698153719072848
"468" 5 "STANDING" "t" "GravityAcc" "mean()" "Y" 0.112313109736755
"469" 5 "STANDING" "t" "GravityAcc" "mean()" "Z" 0.0921607197449904
"470" 5 "STANDING" "t" "GravityAcc" "std()" "X" -0.964629108807947
"471" 5 "STANDING" "t" "GravityAcc" "std()" "Y" -0.939973777950331
"472" 5 "STANDING" "t" "GravityAcc" "std()" "Z" -0.94207867884106
"473" 5 "STANDING" "t" "GravityAccMag" "mean()" NA -0.460866415568709
"474" 5 "STANDING" "t" "GravityAccMag" "std()" NA -0.52162345171192
"475" 6 "STANDING" "f" "BodyAcc" "mean()" "X" -0.506174926221538
"476" 6 "STANDING" "f" "BodyAcc" "mean()" "Y" -0.392041410138769
"477" 6 "STANDING" "f" "BodyAcc" "mean()" "Z" -0.683725945015385
"478" 6 "STANDING" "f" "BodyAcc" "meanFreq()" "X" -0.191537066813538
"479" 6 "STANDING" "f" "BodyAcc" "meanFreq()" "Y" 0.0590114878605846
"480" 6 "STANDING" "f" "BodyAcc" "meanFreq()" "Z" 0.113046089288708
"481" 6 "STANDING" "f" "BodyAcc" "std()" "X" -0.506680276530492
"482" 6 "STANDING" "f" "BodyAcc" "std()" "Y" -0.396677793847908
"483" 6 "STANDING" "f" "BodyAcc" "std()" "Z" -0.694365207233846
"484" 6 "STANDING" "f" "BodyAccJerk" "mean()" "X" -0.549394273848923
"485" 6 "STANDING" "f" "BodyAccJerk" "mean()" "Y" -0.503558973703692
"486" 6 "STANDING" "f" "BodyAccJerk" "mean()" "Z" -0.720867157741538
"487" 6 "STANDING" "f" "BodyAccJerk" "meanFreq()" "X" -0.0956140259974462
"488" 6 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.305422668448923
"489" 6 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.1006823905788
"490" 6 "STANDING" "f" "BodyAccJerk" "std()" "X" -0.555346159400332
"491" 6 "STANDING" "f" "BodyAccJerk" "std()" "Y" -0.437837459287385
"492" 6 "STANDING" "f" "BodyAccJerk" "std()" "Z" -0.755751144098462
"493" 6 "STANDING" "f" "BodyAccMag" "mean()" NA -0.473974924380431
"494" 6 "STANDING" "f" "BodyAccMag" "meanFreq()" NA 0.102346682227846
"495" 6 "STANDING" "f" "BodyAccMag" "std()" NA -0.570910289993846
"496" 6 "STANDING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.494882316238462
"497" 6 "STANDING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.0831165453227692
"498" 6 "STANDING" "f" "BodyBodyAccJerkMag" "std()" NA -0.516711262173969
"499" 6 "STANDING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.651886909221538
"500" 6 "STANDING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.081817622852
"501" 6 "STANDING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.660175875210246
"502" 6 "STANDING" "f" "BodyBodyGyroMag" "mean()" NA -0.579130051151385
"503" 6 "STANDING" "f" "BodyBodyGyroMag" "meanFreq()" NA 0.104193397607938
"504" 6 "STANDING" "f" "BodyBodyGyroMag" "std()" NA -0.657368673849846
"505" 6 "STANDING" "f" "BodyGyro" "mean()" "X" -0.537201442069846
"506" 6 "STANDING" "f" "BodyGyro" "mean()" "Y" -0.621188724858462
"507" 6 "STANDING" "f" "BodyGyro" "mean()" "Z" -0.507604207506462
"508" 6 "STANDING" "f" "BodyGyro" "meanFreq()" "X" 0.0289087194733538
"509" 6 "STANDING" "f" "BodyGyro" "meanFreq()" "Y" -0.0427900206246154
"510" 6 "STANDING" "f" "BodyGyro" "meanFreq()" "Z" 0.101044783556
"511" 6 "STANDING" "f" "BodyGyro" "std()" "X" -0.692862440004
"512" 6 "STANDING" "f" "BodyGyro" "std()" "Y" -0.633236229753846
"513" 6 "STANDING" "f" "BodyGyro" "std()" "Z" -0.67302031484
"514" 6 "STANDING" "t" "BodyAcc" "mean()" "X" 0.272376614181538
"515" 6 "STANDING" "t" "BodyAcc" "mean()" "Y" -0.0175697042641846
"516" 6 "STANDING" "t" "BodyAcc" "mean()" "Z" -0.11599454136
"517" 6 "STANDING" "t" "BodyAcc" "std()" "X" -0.505086085072062
"518" 6 "STANDING" "t" "BodyAcc" "std()" "Y" -0.368403670137262
"519" 6 "STANDING" "t" "BodyAcc" "std()" "Z" -0.672512004586708
"520" 6 "STANDING" "t" "BodyAccJerk" "mean()" "X" 0.0813833604034769
"521" 6 "STANDING" "t" "BodyAccJerk" "mean()" "Y" 0.000479281129661539
"522" 6 "STANDING" "t" "BodyAccJerk" "mean()" "Z" -0.00225896302076923
"523" 6 "STANDING" "t" "BodyAccJerk" "std()" "X" -0.531468310262154
"524" 6 "STANDING" "t" "BodyAccJerk" "std()" "Y" -0.454437496885815
"525" 6 "STANDING" "t" "BodyAccJerk" "std()" "Z" -0.738955207627692
"526" 6 "STANDING" "t" "BodyAccJerkMag" "mean()" NA -0.551413652396923
"527" 6 "STANDING" "t" "BodyAccJerkMag" "std()" NA -0.502935062310769
"528" 6 "STANDING" "t" "BodyAccMag" "mean()" NA -0.464770006998123
"529" 6 "STANDING" "t" "BodyAccMag" "std()" NA -0.483790606354154
"530" 6 "STANDING" "t" "BodyGyro" "mean()" "X" -0.0433611785374462
"531" 6 "STANDING" "t" "BodyGyro" "mean()" "Y" -0.0706129097498462
"532" 6 "STANDING" "t" "BodyGyro" "mean()" "Z" 0.0973130293888923
"533" 6 "STANDING" "t" "BodyGyro" "std()" "X" -0.653800660041538
"534" 6 "STANDING" "t" "BodyGyro" "std()" "Y" -0.626252072652308
"535" 6 "STANDING" "t" "BodyGyro" "std()" "Z" -0.599910232855692
"536" 6 "STANDING" "t" "BodyGyroJerk" "mean()" "X" -0.0829159966093231
"537" 6 "STANDING" "t" "BodyGyroJerk" "mean()" "Y" -0.0454921005615385
"538" 6 "STANDING" "t" "BodyGyroJerk" "mean()" "Z" -0.0533610323667692
"539" 6 "STANDING" "t" "BodyGyroJerk" "std()" "X" -0.546009968372308
"540" 6 "STANDING" "t" "BodyGyroJerk" "std()" "Y" -0.677635980501539
"541" 6 "STANDING" "t" "BodyGyroJerk" "std()" "Z" -0.526908306306892
"542" 6 "STANDING" "t" "BodyGyroJerkMag" "mean()" NA -0.621936158532308
"543" 6 "STANDING" "t" "BodyGyroJerkMag" "std()" NA -0.644474485460492
"544" 6 "STANDING" "t" "BodyGyroMag" "mean()" NA -0.549494852037046
"545" 6 "STANDING" "t" "BodyGyroMag" "std()" NA -0.579837818063692
"546" 6 "STANDING" "t" "GravityAcc" "mean()" "X" 0.688702063569231
"547" 6 "STANDING" "t" "GravityAcc" "mean()" "Y" 0.0162055455953846
"548" 6 "STANDING" "t" "GravityAcc" "mean()" "Z" 0.0475199990906462
"549" 6 "STANDING" "t" "GravityAcc" "std()" "X" -0.958898709015385
"550" 6 "STANDING" "t" "GravityAcc" "std()" "Y" -0.9509348864
"551" 6 "STANDING" "t" "GravityAcc" "std()" "Z" -0.937910223507692
"552" 6 "STANDING" "t" "GravityAccMag" "mean()" NA -0.464770006998123
"553" 6 "STANDING" "t" "GravityAccMag" "std()" NA -0.483790606354154
"554" 7 "SITTING" "f" "BodyAcc" "mean()" "X" -0.504482546899598
"555" 7 "SITTING" "f" "BodyAcc" "mean()" "Y" -0.473237529291566
"556" 7 "SITTING" "f" "BodyAcc" "mean()" "Z" -0.437201882291687
"557" 7 "SITTING" "f" "BodyAcc" "meanFreq()" "X" -0.369959841736948
"558" 7 "SITTING" "f" "BodyAcc" "meanFreq()" "Y" -0.0187446418277108
"559" 7 "SITTING" "f" "BodyAcc" "meanFreq()" "Z" 0.0132051099514458
"560" 7 "SITTING" "f" "BodyAcc" "std()" "X" -0.478681597779518
"561" 7 "SITTING" "f" "BodyAcc" "std()" "Y" -0.483349198381526
"562" 7 "SITTING" "f" "BodyAcc" "std()" "Z" -0.359181784455462
"563" 7 "SITTING" "f" "BodyAccJerk" "mean()" "X" -0.556494139779518
"564" 7 "SITTING" "f" "BodyAccJerk" "mean()" "Y" -0.563194917372972
"565" 7 "SITTING" "f" "BodyAccJerk" "mean()" "Z" -0.565807510943293
"566" 7 "SITTING" "f" "BodyAccJerk" "meanFreq()" "X" -0.185527038107964
"567" 7 "SITTING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.2722001109751
"568" 7 "SITTING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.25919726962494
"569" 7 "SITTING" "f" "BodyAccJerk" "std()" "X" -0.542755182738956
"570" 7 "SITTING" "f" "BodyAccJerk" "std()" "Y" -0.546316348600803
"571" 7 "SITTING" "f" "BodyAccJerk" "std()" "Z" -0.616771362561446
"572" 7 "SITTING" "f" "BodyAccMag" "mean()" NA -0.421909187971888
"573" 7 "SITTING" "f" "BodyAccMag" "meanFreq()" NA -0.0208399166877671
"574" 7 "SITTING" "f" "BodyAccMag" "std()" NA -0.506239545905221
"575" 7 "SITTING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.454728752709719
"576" 7 "SITTING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.0779830325314859
"577" 7 "SITTING" "f" "BodyBodyAccJerkMag" "std()" NA -0.451508524545382
"578" 7 "SITTING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.59597963217739
"579" 7 "SITTING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0551503715130522
"580" 7 "SITTING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.596649181482731
"581" 7 "SITTING" "f" "BodyBodyGyroMag" "mean()" NA -0.555096296344056
"582" 7 "SITTING" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.0048728359476747
"583" 7 "SITTING" "f" "BodyBodyGyroMag" "std()" NA -0.588176408626506
"584" 7 "SITTING" "f" "BodyGyro" "mean()" "X" -0.572561349140562
"585" 7 "SITTING" "f" "BodyGyro" "mean()" "Y" -0.552659990730522
"586" 7 "SITTING" "f" "BodyGyro" "mean()" "Z" -0.582576783096385
"587" 7 "SITTING" "f" "BodyGyro" "meanFreq()" "X" -0.129554354642651
"588" 7 "SITTING" "f" "BodyGyro" "meanFreq()" "Y" -0.0724776580479518
"589" 7 "SITTING" "f" "BodyGyro" "meanFreq()" "Z" -0.0858063119771486
"590" 7 "SITTING" "f" "BodyGyro" "std()" "X" -0.645724032746988
"591" 7 "SITTING" "f" "BodyGyro" "std()" "Y" -0.605575545076305
"592" 7 "SITTING" "f" "BodyGyro" "std()" "Z" -0.63780481635743
"593" 7 "SITTING" "t" "BodyAcc" "mean()" "X" 0.26975303484739
"594" 7 "SITTING" "t" "BodyAcc" "mean()" "Y" -0.0197172891035341
"595" 7 "SITTING" "t" "BodyAcc" "mean()" "Z" -0.113423584203213
"596" 7 "SITTING" "t" "BodyAcc" "std()" "X" -0.485187847278715
"597" 7 "SITTING" "t" "BodyAcc" "std()" "Y" -0.456689568218876
"598" 7 "SITTING" "t" "BodyAcc" "std()" "Z" -0.352185504281727
"599" 7 "SITTING" "t" "BodyAccJerk" "mean()" "X" 0.0836716912514056
"600" 7 "SITTING" "t" "BodyAccJerk" "mean()" "Y" 0.00696488153534137
"601" 7 "SITTING" "t" "BodyAccJerk" "mean()" "Z" -0.00864496194248996
"602" 7 "SITTING" "t" "BodyAccJerk" "std()" "X" -0.528796993420683
"603" 7 "SITTING" "t" "BodyAccJerk" "std()" "Y" -0.540023028026908
"604" 7 "SITTING" "t" "BodyAccJerk" "std()" "Z" -0.591928672239679
"605" 7 "SITTING" "t" "BodyAccJerkMag" "mean()" NA -0.539232472351526
"606" 7 "SITTING" "t" "BodyAccJerkMag" "std()" NA -0.451218703495582
"607" 7 "SITTING" "t" "BodyAccMag" "mean()" NA -0.412083624852209
"608" 7 "SITTING" "t" "BodyAccMag" "std()" NA -0.416915340874819
"609" 7 "SITTING" "t" "BodyGyro" "mean()" "X" -0.056196167979759
"610" 7 "SITTING" "t" "BodyGyro" "mean()" "Y" -0.059643871854739
"611" 7 "SITTING" "t" "BodyGyro" "mean()" "Z" 0.102900904185984
"612" 7 "SITTING" "t" "BodyGyro" "std()" "X" -0.625450021895582
"613" 7 "SITTING" "t" "BodyGyro" "std()" "Y" -0.581579749100402
"614" 7 "SITTING" "t" "BodyGyro" "std()" "Z" -0.594305602899598
"615" 7 "SITTING" "t" "BodyGyroJerk" "mean()" "X" -0.0941973969615502
"616" 7 "SITTING" "t" "BodyGyroJerk" "mean()" "Y" -0.0422900145865462
"617" 7 "SITTING" "t" "BodyGyroJerk" "mean()" "Z" -0.0636891701071486
"618" 7 "SITTING" "t" "BodyGyroJerk" "std()" "X" -0.637273681522892
"619" 7 "SITTING" "t" "BodyGyroJerk" "std()" "Y" -0.603126605369076
"620" 7 "SITTING" "t" "BodyGyroJerk" "std()" "Z" -0.695385495875502
"621" 7 "SITTING" "t" "BodyGyroJerkMag" "mean()" NA -0.649748892682731
"622" 7 "SITTING" "t" "BodyGyroJerkMag" "std()" NA -0.582982689132932
"623" 7 "SITTING" "t" "BodyGyroMag" "mean()" NA -0.501441433911647
"624" 7 "SITTING" "t" "BodyGyroMag" "std()" NA -0.523579608066265
"625" 7 "SITTING" "t" "GravityAcc" "mean()" "X" 0.642454313855422
"626" 7 "SITTING" "t" "GravityAcc" "mean()" "Y" -0.0456977800429719
"627" 7 "SITTING" "t" "GravityAcc" "mean()" "Z" 0.0394602698100442
"628" 7 "SITTING" "t" "GravityAcc" "std()" "X" -0.957858092349398
"629" 7 "SITTING" "t" "GravityAcc" "std()" "Y" -0.955033427429719
"630" 7 "SITTING" "t" "GravityAcc" "std()" "Z" -0.927020792851406
"631" 7 "SITTING" "t" "GravityAccMag" "mean()" NA -0.412083624852209
"632" 7 "SITTING" "t" "GravityAccMag" "std()" NA -0.416915340874819
"633" 7 "STANDING" "f" "BodyAcc" "mean()" "X" -0.966632588135593
"634" 7 "STANDING" "f" "BodyAcc" "mean()" "Y" -0.944687678644068
"635" 7 "STANDING" "f" "BodyAcc" "mean()" "Z" -0.926890869322034
"636" 7 "STANDING" "f" "BodyAcc" "meanFreq()" "X" -0.0662962240898305
"637" 7 "STANDING" "f" "BodyAcc" "meanFreq()" "Y" -0.0778737917627119
"638" 7 "STANDING" "f" "BodyAcc" "meanFreq()" "Z" 0.020811015079661
"639" 7 "STANDING" "f" "BodyAcc" "std()" "X" -0.967649575084746
"640" 7 "STANDING" "f" "BodyAcc" "std()" "Y" -0.920279976271186
"641" 7 "STANDING" "f" "BodyAcc" "std()" "Z" -0.889622197288136
"642" 7 "STANDING" "f" "BodyAccJerk" "mean()" "X" -0.979486725254237
"643" 7 "STANDING" "f" "BodyAccJerk" "mean()" "Y" -0.972951938983051
"644" 7 "STANDING" "f" "BodyAccJerk" "mean()" "Z" -0.966250347118644
"645" 7 "STANDING" "f" "BodyAccJerk" "meanFreq()" "X" 0.157672339577966
"646" 7 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.101503394645763
"647" 7 "STANDING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.0559360180762712
"648" 7 "STANDING" "f" "BodyAccJerk" "std()" "X" -0.981423200508475
"649" 7 "STANDING" "f" "BodyAccJerk" "std()" "Y" -0.975507990847458
"650" 7 "STANDING" "f" "BodyAccJerk" "std()" "Z" -0.972198541016949
"651" 7 "STANDING" "f" "BodyAccMag" "mean()" NA -0.925226557169492
"652" 7 "STANDING" "f" "BodyAccMag" "meanFreq()" NA 0.032159794961017
"653" 7 "STANDING" "f" "BodyAccMag" "std()" NA -0.911234750271186
"654" 7 "STANDING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.969617348305085
"655" 7 "STANDING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.238313727128814
"656" 7 "STANDING" "f" "BodyBodyAccJerkMag" "std()" NA -0.96923423559322
"657" 7 "STANDING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.976540026101695
"658" 7 "STANDING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0971306262881356
"659" 7 "STANDING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.974153719491525
"660" 7 "STANDING" "f" "BodyBodyGyroMag" "mean()" NA -0.940258003898305
